"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
2.00074155834548,0.879812508949121,1.12556395921453,1.24591261546908,1.41190801712371,0.9537303723623,2.33706571202096,1.48884069644686,3.7509428065727,0.9376144235463
1.52469716789089,2.66449746288595,-0.280702586457878,-0.77237435821309,0.554958393482208,1.65926293258215,2.22523999211969,0.0950975967589034,0.00581770245916724,0.0231049541563086
1.51721026555125,2.11497929291776,0.353918223189912,1.48260924690725,-0.253135172327774,1.79455186732706,1.41492478510827,2.19104044655767,0.83460826310085,0.836581304152804
0.295436343793584,2.07355845738142,1.66490837403595,-0.277136377694402,1.05596348142985,3.13437802890285,1.53342799642818,1.37093107251691,1.81876658394152,1.68047146113297
0.906822980379605,3.00856857003724,0.122220815497122,-0.45776719954273,0.298445832738451,1.10868892729575,2.32183434627035,0.43535047028016,1.03959819740189,2.85612304492863
1.86666489109011,1.22307837103513,1.51819050673031,0.3344899056056,-0.713752775612002,2.32440944621375,0.938793384136504,1.81471394088442,0.995895156684834,1.79154601763394
0.406180806682961,2.15464733361503,2.28065128441057,-0.0191159150521534,-0.570042693354278,2.33784815868349,0.199574540618122,2.80754840194979,0.979710085861797,1.5740764044335
0.290768993309648,0.670990760229961,1.31719314144929,-0.929347269636609,-1.63467426343596,0.534853639530961,-1.07538144125973,-0.222869760761343,-0.97757465227573,2.86642947538349
-0.945721213934561,2.37653120723685,0.776163244344158,-1.14497764346719,1.18517283178929,1.60083975504717,-1.0766282052383,1.83681202803043,0.0760465528158386,1.83718257663755
0.25668794394302,-0.452705204372458,0.123681157566992,-0.19673503546254,-0.508639298407459,-0.187723792932611,-0.31471087567683,-0.360716106320486,-2.50550193370297,-0.698849879753334
0.669732439092198,0.566283152347003,-2.00961795539958,0.357126101076741,0.0257965323317727,0.383324203825345,-0.0126014623703455,-0.302963148082825,1.23941647434492,-0.944000975184686
-0.709416287884123,3.79823605761451,0.687861051903213,-0.306670332980006,-0.219850754282918,-0.106603953580355,0.195522691003391,0.326749890021757,1.00649962724114,0.953567234764702
-0.703164326583059,-0.541395208638503,1.51022035504473,-1.2715534245462,-2.64157724211252,0.184860512093023,-0.074040623857305,-0.569679795852953,-1.56884513739357,-0.0536499798894954
-0.308395286248885,0.648190435366229,2.19386244419292,-0.843557351097756,-1.76782914950809,0.736514891843282,1.0577828971107,0.571359813161275,0.519188704693029,1.0025757532642
0.546072695009342,1.47517300782524,-1.81273739224044,0.466403266896607,1.59221304290929,-0.548174530036061,0.295355064635898,-0.496330007313629,1.49607922716183,-1.92731549681834
1.2282917957346,0.522130072634956,0.649287538844708,1.07023233731699,-0.139922809277253,-0.772114610363435,0.176796193804633,-0.939049169795597,1.50634355124076,-0.656751028734204
0.245731379550715,1.36847873190417,0.648852616374919,2.40798840038097,1.3701751813165,-0.889634906167151,0.659710231593984,1.71783831387671,1.77172859471541,-0.476167805140584
-0.664147460366177,2.43612257977282,0.00979536081023891,-1.9803089868241,-0.8249247831409,4.8906182834774,-1.2263100215653,1.3976924750915,-1.48739496237305,1.55488443656608
-0.0898336619240866,2.89172236805299,2.81272173458774,0.663966893437371,0.0619252838998437,1.04541233280987,1.69951014724141,1.90251138360055,0.636595441490052,1.32445140009055
-1.27221034597814,0.614866255034027,2.46002512978569,0.035236590301571,-2.41743747927058,1.8471382240206,0.437943770148906,0.279087658072756,1.59246299083299,1.52647350996948
0.431745829242277,-1.13278266600377,1.13430615228659,2.71310712275949,-1.32755628779003,0.153409901606979,0.919208026955452,0.261658311410489,-1.2940966583328,-2.23874534120086
1.01901530094888,1.41265532572272,0.49085906930216,0.198763321651571,-0.737652342672182,0.521193910107028,0.636608487271099,-0.00343678658294022,1.29682538415985,-0.326336010259284
0.51861937915177,1.5193947447924,0.584413382641742,-0.35009509388818,-1.4210695117474,1.8578533596189,1.12890336133663,1.81058225718143,-1.16394277896987,0.937058675092644
1.15777881146936,2.04760015093408,-1.53641152159097,0.738700717999914,-0.316194014034579,3.25636766889668,2.32194489180265,0.53447470155558,0.495441235613403,1.49706099726583
0.544960128158885,1.3335240999301,0.734277948931126,-0.22732794287115,0.611794707222081,3.64688388909444,2.35686393915936,1.50370737598019,1.66410549343789,0.921318438089342
0.238467961205977,3.29920947816636,1.79412544508117,-0.706138827583332,0.244501296639326,-1.0769259149471,-0.898751189873595,0.827003468548195,2.78267454771672,1.72507788687001
1.36617898766167,-0.205735223799828,1.23182157744355,-0.121005113667131,0.104029364226159,1.09543245556237,1.86233923597666,0.158795300835226,-1.19614299285851,0.882522092777496
0.178640432749142,0.967486576247873,1.42675883264828,1.47812456203695,0.858040283676035,-0.91194831088088,1.53664537513943,-0.551794696935595,1.08240308608574,0.442968341432165
0.877740781335102,0.996811967208242,0.0461774833746839,1.12873797358752,1.63681219896396,0.552522373941773,3.07485235009572,1.22594275156432,1.70391629983877,0.583574955460565
-1.80208143175133,-0.927636998850216,-1.54761542186171,-0.57303590771438,-1.58211287648373,-1.4014332405174,-1.12514403510393,-1.46760933095454,0.347127608275542,-1.33688076180028
0.85804277213867,0.958521223923771,-0.992539678076216,-0.546499063057326,-1.08179847191977,-1.84827095681698,-2.10606274511338,-0.430015484144167,1.62962450370326,-0.685929195234581
1.88755955661519,3.18922792127829,4.83615452559798,1.48048720770448,-0.206453207507974,3.22355647357729,2.66995741458106,5.00020720220962,3.46801615819723,3.10587940622282
2.04937978892632,2.64401882764677,2.95992009368105,-0.0212506871656715,0.175280394661683,6.06705351135178,2.54198383641053,1.86261469299763,1.75233268938966,5.11907614979031
-3.04095418852104,-2.03501569399777,-2.00319235522024,-1.16495087227861,-0.693166496160489,-3.28840669581314,-2.56140662586657,-1.55442355083962,-1.34994550784415,-1.28378927205484
0.277388515105538,0.42586515170974,0.600870531544953,0.700497840642943,-0.720514273676351,-2.51583859694264,-2.26413176106274,-0.250646746467353,-1.09912384891772,-0.850078430233491
-0.18994186481995,-1.21081077570482,-0.925540490452341,-1.40223069282549,0.0493655939479897,-0.594680910862688,-1.0631769261569,-0.989621337566921,-1.23483887191961,-0.268371442753459
-2.28384732638936,0.969901067502799,-1.21804856875917,-0.239388924918001,-0.627285149223806,1.09276838058635,-0.898779718207851,0.81854338088138,-1.31611172930517,1.02906119986466
-1.41860940339683,-2.03785800895373,-1.24504382439134,1.25106349571819,1.86672318270485,-2.68128251206817,-1.06010080203399,-2.86858146297449,-0.976721151944531,-2.28860032587367
-2.17664726663241,-1.17268080889518,-2.20843863083121,0.554306412105999,-2.85014941389199,0.674888016271934,0.0421696814670701,-0.751707312671671,-2.54325816449602,0.982261669852927
-1.22899646698663,-0.932414872526872,-1.07817790618477,-0.799454294080534,-0.00273907321137701,-0.010316053165294,0.165480157670816,1.06607287758575,-1.6900337555458,-1.47271348264901
-2.51012381295916,-2.90270084356649,-2.51890981523604,-1.34832889465464,0.176032048815139,-0.816445031744512,-1.2443671679639,-2.58587681629401,-1.55045013279386,0.592230390252909
-2.29900982843556,-1.66786956334425,-1.10635763298709,-1.33526963319829,-0.301830097798999,-2.35215128996156,-0.495688616597342,-1.09383515675952,-0.681876663728684,-2.45466376332268
-0.439728942567741,-1.68935079915611,-2.20270305240838,-0.625307247769298,-2.55633578715537,-1.48865874584845,-2.49044439168087,-1.90768899046274,-2.7819540540631,-1.97120828631807
-2.74861609943289,0.664504456148261,-1.90665863478622,-2.0813066478598,0.367345646273199,-3.19138784523628,-2.69694037961823,-2.57783146534547,-3.40195320487033,-0.915468005983289
-0.810667581031352,-2.69758998463507,-2.52705186268114,-2.33747226723441,-1.17497281192442,-0.517709797284545,-1.36788548909078,-2.1543287393999,-2.70612074085141,-1.19648829635189
-1.92105263416386,-1.32414483574378,-2.90520335868722,-0.827161732762704,-1.54416528434051,-1.47790988536472,-1.54060240641869,-1.31075904022752,-2.19354984392409,-1.58806279219375
-1.2761255522596,-1.10564331678069,-2.80383098352415,0.323341770641429,-2.42966273386061,-2.79981029461481,-1.09252150696229,-2.93393466361177,-2.8197712516876,-2.44419650874889
-2.42526553818456,-0.439254498172288,-1.88594731238873,-0.587447819548358,-3.89703625235629,-2.14006884943267,-2.54785742645283,-3.24281912048144,-2.28564579616341,-1.10636140795815
-1.7629713143174,-1.84892231539181,-2.6244595043677,-0.277301017939785,-1.79758234108313,-0.262917381646275,-1.4868415145033,-2.06473117600925,-2.51828971827295,-0.795758823590593
-0.506833805723552,-0.343128617526358,-2.10029181870908,-1.42350365605096,-1.50226069554776,-2.64196266941689,-1.45939989350275,-3.18791159393443,-3.8800549686014,-2.74222660220063
0.172292321445486,-1.12354338961746,-3.20704943948522,-2.18775355252251,-1.55214621670693,-3.12137722867081,-0.79232253872529,-2.78332810780701,-3.1655512262751,-0.934574708579891
-1.25162980496579,-1.85677862857856,-4.14039883474786,-2.72039774822107,-2.55225874955048,-1.39392894546659,-1.09284644019742,-3.34288132428134,-2.81392553254554,0.29259682999353
-2.9171625223425,-0.351425372169516,-3.17458539131337,-2.0649772275161,-1.19567162652484,-1.82173995390694,-2.99181747210204,-2.15825162588391,-1.31407419143687,0.279362659629658
0.00919835057554486,-0.585142394660204,-3.18562599063991,-1.39736150802201,-1.61653017175115,-0.199702580894841,-0.352665559133887,-0.942886099421903,-2.62210856417955,0.0770170048232204
-1.06728166140944,-1.80444731992342,-3.53054218209173,1.20166171501944,0.170043718905376,-2.70684570583603,-1.31137116683892,-2.26472210886901,-2.46850399558208,-2.37302549452276
-1.28500481706576,-0.830875028205122,-3.9467260828553,-2.32651206777127,0.838195834821558,-0.558429735648272,-0.962178787520057,-2.47731470365843,-1.36221544124209,-1.16780940598816
-2.53392610806476,0.938062674413776,-1.71874432917913,0.298547844501042,0.378138651424937,-1.66343688282289,-0.390435272392029,-1.37620284077454,-1.2806069941096,-2.79738813057105
1.06582868162466,-0.567870653038919,-1.19670621848174,-0.787265860098903,-0.764238070920899,0.987307879719026,-1.24465299228781,-0.682940217083637,-1.00671525091654,2.29546607849343
-0.502611121585233,0.728951504415417,-0.182546650709034,-0.948651387876605,0.318685674252194,0.570236368163205,0.242272311558437,0.288507579288228,0.0613971108705871,-1.16415068407504
0.0231169644916144,-0.0763487674712263,0.397293381075791,-2.84685884123631,1.56970997267005,0.813007007163597,0.282591360007446,-0.964442890643263,1.60840794175489,-0.0259245773484889
-1.8119663501143,0.841384308083391,-0.848059311829252,-0.772513264538848,-0.666046507517233,0.196865274755901,-0.885935167559002,-0.854428006144471,-0.302770065668623,-0.838746848854213
-1.28327173403507,0.851296473238729,-0.645036210778789,-1.15630826790853,-1.44488424868273,-0.716513886800261,1.12471408884118,0.781785213624777,0.0747447606439741,-1.17368631697866
-0.756280316854107,-0.967148661366674,-0.042166459287243,0.427613373658212,-1.32563459758041,2.23881977927336,-0.332515652258352,1.37283649552867,-0.560601288441055,1.23868254117082
-1.15445593377279,1.33844098538012,0.637775618012814,-2.12677146532647,-1.26455564333982,2.12862663548181,-0.919164293987955,-1.3065735986692,-0.435524773994547,1.7396340814805
-1.66298166626763,1.60597389746653,1.35852604373298,-1.0648475034906,-0.858416638479853,1.43217848479191,-0.57631393707009,0.535507595972087,-0.636592514328801,-1.57519103244805
-0.269017828738835,0.712927086230483,1.0016109314589,1.26046039142411,-0.180471710998929,-1.21008165396589,-1.38309373244909,-0.0773628853282558,1.06556860486043,-0.47880999734095
1.24406534705027,2.53859091547054,2.28867670779632,2.83710107115588,-1.03775847438629,1.73423094249641,1.84121682925565,2.46879648420817,1.29842388530245,0.923102679816882
0.745003845764234,1.46172015240403,4.93516483850947,1.50118708323819,0.0099122682012,1.63046135790521,1.33230814909791,0.881597883374188,3.79745159298668,2.17641105561489
2.25983163640585,1.66221859967444,2.3014537456055,0.320613923519885,-1.16433902487139,2.65966700088583,2.40293097225341,1.85694971516243,2.25853135936404,2.33578635689966
3.13804471041184,2.69717088090494,1.09048501994147,1.25258767242972,2.12467496938202,4.16318282003589,3.05109225684059,3.2577401870864,1.76442207972154,2.6424153050131
0.280611750782699,3.64268382642682,3.26983793542404,1.01696703519972,-2.87691913923082,4.76053533197528,2.56377202467433,4.98213075562057,0.0881243848184905,1.95087264717284
-0.901104114134565,2.23803471054093,-0.477735818226879,-1.47122192090478,1.27156844369931,-0.329954415468373,-0.117746108656272,0.740148278180322,2.42071532635131,0.493775226109883
0.241018558132595,-0.0957081203970624,-1.02987450778235,0.118194784350991,0.00482611354025275,0.523023876613911,-0.429354203071276,1.14523996974239,0.0677395341984559,-0.767038561532564
1.00754413000723,-2.62736759310698,0.634356575949323,1.97044539746922,-0.262609592530116,-1.4011950596435,-0.628727833283775,-0.413956609842,1.79484557320593,-0.21079002766275
-0.802041447399971,-0.304642960682137,1.35287750127182,-1.34873276826011,-1.247436416515,0.117941307804111,0.786788635931649,-0.276411710232951,-0.601830271687908,-0.538492221588182
-0.402769178113721,0.632915015575746,-1.75009576176652,-2.42178326699577,-0.761129085869342,-0.979800365329921,0.102306619293699,-0.749995782800313,0.346709289880401,-0.448956907062345
-1.65575396695047,0.874388201320318,-3.23596892224401,-2.58420838672863,1.45941313094341,-0.338576107304042,-0.189822104134789,-2.04373023696051,1.21931825939097,-0.281244123663473
-1.12913201761688,0.164763119218108,-1.8893885935311,-0.409209523747645,-0.202162884873443,0.122806791376087,-0.848742529846525,-0.882938410929508,-0.897757883836037,-1.03839604501978
-2.13040529479432,0.196258670937529,-3.06147199827106,-1.51256004290805,-0.315558100475385,-1.12951502649666,-0.546493355240788,-1.93702718262482,0.794031621317006,-1.68210111021642
-0.828500715474661,0.855788582099905,-0.250997593808644,-2.33132147483986,-2.69650709485887,0.743138708756251,-0.595406126103631,1.40926105601256,-2.04056143624198,0.257881495107801
-2.04173773512818,0.629110649712184,-3.08429958741496,-0.619259553035767,-0.0244641443450128,-3.3790346094829,-2.01173054319112,-2.08094266508561,-0.229929398236808,-1.69304061583686
-1.81184175418071,0.880569702346342,-3.04314069171784,-3.119934524403,1.55668213442208,2.60037733399106,-1.53151104344095,0.877415280578823,-1.08084249912474,-0.138648444341667
-2.74529284835934,0.127330212142754,-1.38921268343792,-0.143103948576372,-1.0794888594982,-0.798381212356288,-1.30863443842585,-0.8463556801572,-1.16721506880896,-0.904010071597625
-2.95417367445519,-1.66052650376251,0.231896840093815,-0.288039748547057,0.636548681542606,-0.326798409062007,-2.97377231237942,-1.11751707089769,-0.119900436382911,-0.512474717339766
-0.163620295064448,-0.221560729735142,-0.691219092511158,-0.604329318099752,-0.475213311180058,-0.135570503871858,-1.71906226839974,-0.104891876056493,-0.339570948508123,0.224937735402824
0.879731494154139,3.14290687973033,0.0716171910137595,0.261521924083219,0.901830741069902,1.38123758749242,2.41898448535716,3.43603578467444,2.07289474054713,2.06415932464742
0.839007970428699,2.15559727121624,1.41050639054125,1.10011168670166,-0.682193278761146,0.102781302023684,0.944642792051582,1.42498831611292,1.64346637560505,0.461109627319046
